business_id,business_name,business_address,recent_score,recent_risk,average_score,minimum_score,maximum_score
18462,Jack's Market,471 03rd St,98.0,Low Risk,97.0,96.0,98.0
18480,Imperial Palace,818 Washington St,74.0,High Risk,70.16129032258064,63.0,83.0
18514,Yucatasia Deli & Sandwich,2164 Mission St,79.0,Low Risk,74.66666666666667,72.0,79.0
18538,Farm Fresh to You,1 Ferry Building  #9,98.0,Low Risk,98.0,98.0,98.0
18573,Cafe Le,2895 VAN NESS Ave,92.0,Low Risk,88.4,83.0,98.0
18577,AMC Theatres Metreon 16 - Main Stand,135 04th St  3000,92.0,Moderate Risk,94.5,92.0,98.0
18606,Sheba Restaurant & Lounge,1419 Fillmore St,83.0,Low Risk,85.46153846153847,83.0,92.0
18616,Kate O'Brien's,579 HOWARD St,86.0,Moderate Risk,86.42857142857143,86.0,87.0
18686,Serve Well Market Inc,595 Ellis St,70.0,Moderate Risk,70.0,70.0,70.0
18755,Kitchen Istanbal,349 Clement St.,92.0,Moderate Risk,86.0,82.0,92.0
18767,Wonderful Dessert & Cafe,2035 IRVING St,90.0,Low Risk,87.6875,86.0,90.0
18800,7-Mission Restaurant,150 07th St,81.0,Moderate Risk,81.0,81.0,81.0
18805,Terzo,3011 Steiner St,96.0,Moderate Risk,94.66666666666667,94.0,96.0
18815,Lotus Garden Vietnamese Cuisine,3216 Mission St,94.0,Low Risk,92.28571428571429,90.0,94.0
18825,Fresca Restaurant,3945 24th St,86.0,Moderate Risk,83.81818181818181,78.0,94.0
18826,Fresca Restaurant,2114 FILLMORE St,87.0,High Risk,84.71428571428571,83.0,87.0
18855,Mission Creek Senior Community,225 Berry St,94.0,Low Risk,94.0,94.0,94.0
18874,North Beach Market and Deli,536 Broadway St,96.0,Low Risk,93.6,92.0,96.0
18921,Nopa,560 Divisadero St,93.0,High Risk,93.0,93.0,93.0
18940,Bruno's,2389 MISSION St,96.0,Moderate Risk,94.33333333333333,94.0,96.0
18952,Hilton Financial District- Restaurant Seven Fifty,750 Kearny St 1st Floor,100.0,,100.0,100.0,100.0
18953,Hilton Financial District- Banquet & Catering,750 Kearny St 2nd Floor,100.0,,100.0,100.0,100.0
18954,Hilton Financial District-Flute Coffee and Wine Bar,750 Kearny St 1st Floor,100.0,,100.0,100.0,100.0
18981,Frascati,1901 Hyde St,96.0,Moderate Risk,96.0,96.0,96.0
18996,Ritual Coffee Roasters,1026 Valencia St,88.0,Moderate Risk,91.6,88.0,98.0
19002,Subway #4066,5650 Geary Blvd,87.0,Low Risk,88.08333333333333,86.0,91.0
19003,Panchitas Restaurant,3091 16th St,62.0,High Risk,71.76,62.0,83.0
19041,Nama Sushi,227 King St,85.0,Low Risk,85.0,85.0,85.0
19043,Underdogs Sports Bar & Grill,1824 Irving St,92.0,Moderate Risk,90.25,87.0,92.0
19055,Moscone Center West - Bsmt Kitchen,800 Howard St Basement,89.0,Low Risk,89.375,88.0,92.0
19056,Moscone Center West -  3 Flr. Pantry,800 HOWARD St 3/F,96.0,Moderate Risk,94.66666666666667,94.0,96.0
19057,Moscone Center West -  2nd Flr. Pantry,800 Howard St 2nd Floor,96.0,Moderate Risk,89.6,88.0,96.0
19058,Moscone Center West - 1st Flr. Pantry,800 Howard St 1st Floor,96.0,Moderate Risk,94.66666666666667,94.0,96.0
19060,Moscone Convention Center - Stand #2,747 HOWARD St,94.0,Low Risk,95.5,94.0,98.0
19061,Moscone Convention Center - Stand #3,747 HOWARD St,96.0,Moderate Risk,93.6,92.0,96.0
19064,Moscone Convention Center - Stand #4,747 HOWARD St,92.0,Moderate Risk,92.0,92.0,92.0
19076,Star India Restaurant,3721 GEARY Blvd,65.0,Low Risk,71.66666666666667,65.0,85.0
19082,Moscone Ctr. Northside Cafe/Cafe D,747 Howard St Basement,88.0,Moderate Risk,90.0,88.0,96.0
19087,Quick-N-Ezee/Indian Foods,1700 O'Farrell @ Fillmore St,100.0,,100.0,100.0,100.0
19094,Rigolo,3465 California St,90.0,Moderate Risk,89.5,89.0,90.0
19131,New Casa Maria,1201 So. Van Ness Ave.,83.0,Low Risk,84.36363636363636,83.0,86.0
19138,Pho Ha Tien,1900 OCEAN Ave,89.0,Low Risk,84.58333333333333,82.0,89.0
19150,Mission-Silver Market,4304 MISSION St,86.0,Moderate Risk,88.0,84.0,94.0
19169,Club Bottoms Up,4704 Mission,88.0,Moderate Risk,88.8,88.0,92.0
19170,Vino Rosso,629 Cortland Ave,98.0,Low Risk,98.5,98.0,100.0
19171,Gestalt,3159 16th St,94.0,Low Risk,94.0,94.0,94.0
19205,Woodhouse Fish Company,2073 MARKET St,92.0,Moderate Risk,91.0,87.0,94.0
19277,Farmer Brown,25 Mason St,87.0,High Risk,84.06666666666666,79.0,90.0
19357,Original Buffalo Wings,2499 Lombard St,69.0,Low Risk,71.47058823529412,69.0,75.0
19373,Las Isletas,4508 03rd St,63.0,Moderate Risk,67.27272727272727,63.0,73.0
19379,Andersen Bakery,50 Post St #1,90.0,Low Risk,89.5,89.0,90.0
19403,Starbucks,499 Bay St,94.0,Moderate Risk,95.33333333333333,94.0,98.0
19416,Starbucks,865 Market St C26,94.0,Low Risk,94.4,94.0,96.0
19417,Starbucks,5 03rd St,96.0,Low Risk,96.4,96.0,98.0
19418,Starbucks,675 Townsend St,98.0,Low Risk,97.0,96.0,98.0
20116,Sushi Zen,1041 Taraval St,88.0,Moderate Risk,88.3,87.0,90.0
20291,Hazel's Kitchen,1319 18th St,89.0,Moderate Risk,84.8,82.0,89.0
20327,"Subs, Inc.",1300 CASTRO St,84.0,High Risk,85.81818181818181,83.0,90.0
20367,Manila Oriental Market,4175 MISSION St,76.0,Moderate Risk,78.29411764705883,76.0,81.0
20625,Buckhorn Grill,4 Embarcadero Center,100.0,,100.0,100.0,100.0
21101,William Cross Wine Merchants,2253 Polk St,94.0,Moderate Risk,94.66666666666667,94.0,96.0
21143,Pazzia Restaurant,337 03rd St,98.0,Low Risk,93.5,92.0,98.0
21407,Subway Sandwiches #34341,11 03rd St,92.0,Moderate Risk,83.53846153846153,77.0,92.0
21429,Cafe Isabella,1414 Taylor St,91.0,Low Risk,93.33333333333333,91.0,98.0
21583,Cafe Royale,800 Post St,96.0,Moderate Risk,97.33333333333333,96.0,100.0
21785,Perbacco,230 California St,85.0,Moderate Risk,82.75,82.0,85.0
21807,The Front Porch,65 29th St A,86.0,Moderate Risk,82.1,75.0,93.0
21909,Slider Diner,1202 Sutter St,94.0,Low Risk,93.33333333333333,92.0,96.0
21921,Cocobang,550 Taylor St,69.0,High Risk,75.27272727272727,69.0,92.0
21982,Chico's Grill,3771 Mission St,84.0,Moderate Risk,80.57894736842105,70.0,90.0
22177,Bon Appetit @USF- Outtakes,2800 Turk Blvd,90.0,Low Risk,92.0,90.0,100.0
22304,Julie's Kitchen,50 FREMONT St,94.0,Moderate Risk,88.66666666666667,86.0,94.0
22606,Canyon Market,2815 Diamond St,90.0,Moderate Risk,84.82352941176471,79.0,92.0
22671,Chiotras Grocery,858 RHODE ISLAND St,98.0,Low Risk,96.66666666666667,96.0,98.0
23068,El Cafetazo,3087 16th St,85.0,High Risk,84.16666666666667,80.0,90.0
23273,Mike Market,2200 SILVER Ave,94.0,Moderate Risk,94.4,94.0,96.0
23557,Yield,2490 03rd St,89.0,Low Risk,89.0,89.0,89.0
23701,Wah Hing Market,1200 Stockton St,80.0,Moderate Risk,80.0,80.0,80.0
23702,Doo Bu Restaurant,1723 Buchanan St,76.0,Moderate Risk,80.875,76.0,89.0
23704,Jug Shop Inc,1590 Pacific Ave,100.0,Moderate Risk,92.75,90.0,100.0
23865,Bi-Rite Creamery,3692 18th St,90.0,Low Risk,87.5,83.0,98.0
24023,Kabuki Cinema,1881 Post St Level 1,98.0,Low Risk,93.5,92.0,98.0
24024,Kabuki Cinema Bistro Bar,1881 Post St Level 2,100.0,Moderate Risk,96.0,94.0,100.0
24025,Kabuki Cinema Balcony Bar,1881 Post St Level 3,98.0,Low Risk,91.6,90.0,98.0
24198,Olivo's Taqueria,1017 Larkin St,85.0,Low Risk,83.61538461538461,80.0,89.0
24279,Park Gyros,1201 09th Ave,90.0,Moderate Risk,89.125,85.0,94.0
24431,Peet's Coffee & Tea,692 Mission St,92.0,Low Risk,93.75,92.0,96.0
24437,Caffe Baonecci,516 Green St,94.0,Low Risk,89.8,87.0,94.0
24534,District,216 Townsend St,92.0,Moderate Risk,90.5,89.0,92.0
24572,S & T Hong Kong Seafood,2588 Noriega St,87.0,Low Risk,79.8,74.0,87.0
24936,San Francisco Soup Company,315 California St,90.0,Moderate Risk,82.28571428571429,77.0,90.0
25151,Westin St Francis - Caruso,335 Powell St Lobby,94.0,Low Risk,93.33333333333333,92.0,96.0
25153,Westin St Francis - Employee's Cafeteria,335 Powell St Basement,86.0,Low Risk,89.71428571428571,86.0,100.0
25160,Westin St Francis - Imperial Food Kitchen,335 Powell St 32nd Floor,100.0,,100.0,100.0,100.0
25161,Westin St Francis - Main Kitchen,335 Powell St 2nd Floor,92.0,Moderate Risk,93.66666666666667,92.0,98.0
25162,Westin St Francis - Oak Room/Banquet,335 Powell St Lobby,96.0,Low Risk,97.5,96.0,100.0
25163,Westin St Francis - Pastry Shop,335 Powell St Basement,100.0,,100.0,100.0,100.0
25167,Glaze Donuts,4499 Mission St A,89.0,Low Risk,90.71428571428571,89.0,92.0
25301,B Restaurant,720 HOWARD St,90.0,Moderate Risk,84.0,81.0,90.0
25374,Cafe Destiji,1075 Front St,85.0,High Risk,86.55555555555556,85.0,89.0
25404,Cafe Colombini Ristorante Bistro,835 B Hyde St,96.0,Moderate Risk,85.16666666666667,83.0,96.0
25651,Beverages & More,1301 Van Ness Ave,96.0,Moderate Risk,98.0,96.0,100.0
25777,Church Street Cafe,260 Church St,85.0,Low Risk,89.5,85.0,100.0
26025,Eureka Restaurant & Lounge,4063 18th St,87.0,Low Risk,87.0,87.0,87.0
26146,Macy's Cellar,170 O'Farrell St Basement,98.0,Low Risk,99.0,98.0,100.0
26149,Mrs. Fields Cookies,865 Market St 9000,82.0,High Risk,85.07692307692308,80.0,92.0
26340,VIP Coffee & Cake Shop,671 Broadway St,75.0,Moderate Risk,78.63636363636364,75.0,85.0
26341,"Natural Market, Inc.",2201 PINE St,94.0,Low Risk,95.5,94.0,98.0
26343,Bien Hoa,463 Ellis St,90.0,Moderate Risk,92.85714285714286,90.0,96.0
26379,Sushi Kazu,841 Irving St,90.0,Low Risk,91.2,90.0,96.0
27055,Chenery Market,100 CHENERY St,96.0,Low Risk,92.0,90.0,96.0
27306,Guerrero Market,701 Guerrero St,100.0,Low Risk,95.6,94.0,100.0
27350,18th Street Commissary,3334 18th St,85.0,Moderate Risk,80.92857142857143,78.0,85.0
27472,SF Bay Club -  Court Commisary,150 Greenwich St,88.0,Low Risk,88.54545454545455,85.0,94.0
27680,Blue Sky Restaurant,1504 Powell St,84.0,Moderate Risk,84.0,84.0,84.0
27790,Opera Plaza Cinema,601 Van Ness Ave,96.0,Moderate Risk,92.5,89.0,96.0
27791,Osha Thai Restaurant & Bar,4 Embarcadero Center  Street Level,100.0,Low Risk,98.0,96.0,100.0
27799,Buckhorn Grill,845 Market St FE-5,84.0,High Risk,87.76923076923077,84.0,92.0
27801,Hive Coffee Bar,540 Howard St,91.0,,91.0,91.0,91.0
27821,Duboce Park Cafe,2 Sanchez St,96.0,Low Risk,96.0,96.0,96.0
27851,The Morning Fix,1008 Bush St,100.0,Low Risk,97.5,96.0,100.0
27874,Yvonne's Southern Sweets,5128 03rd St,98.0,Low Risk,98.0,98.0,98.0
27947,Saffron Lounge,685 Townsend St,96.0,Moderate Risk,93.33333333333333,92.0,96.0
27949,Shanghai House,3641 BALBOA ST,84.0,Low Risk,75.38461538461539,70.0,84.0
27964,Little Star Pizza Valencia,400 Valencia St,91.0,High Risk,87.4,83.0,91.0
28044,Century Theatres,845 Market St Suite 500,98.0,Low Risk,96.4,94.0,98.0
28169,Bloomingdales,845 Market St,90.0,Moderate Risk,91.0,90.0,98.0
28206,Westfield Food Court Scullery,845 Market St Scullery (LL),72.0,High Risk,78.54545454545455,72.0,90.0
28318,Hollywood Cafe,530 North Point St,89.0,High Risk,86.55555555555556,85.0,89.0
28468,Bella Lucca,418 Geary St,90.0,Moderate Risk,92.0,90.0,94.0
28843,Salt House,2 Shaw Alley,92.0,Low Risk,89.71428571428571,88.0,92.0
28976,AFC Sushi @Safeway 739,3350 Mission St,100.0,Low Risk,97.2,94.0,100.0
29246,Rico Pan Bakery,3717 Mission St,94.0,Low Risk,84.22222222222223,76.0,94.0
29304,Kara's Cupcakes,3249 SCOTT,81.0,Moderate Risk,85.125,81.0,92.0
29312,Peet's Coffee & Tea,310 Broderick St,100.0,Moderate Risk,92.5,90.0,100.0
29428,Gamine,2223 UNION St,92.0,Low Risk,85.08333333333333,81.0,92.0
29429,The Plant Cafe,3352 STEINER ST,80.0,Low Risk,82.5,80.0,85.0
29610,Lee's Sandwiches,625 Larkin St,79.0,Low Risk,71.57142857142857,66.0,79.0
29948,Cafe Venue,67 05th St,92.0,Moderate Risk,88.75,87.0,92.0
29950,Mrs. Fields Cookies,Pier 39  B-06,96.0,Low Risk,90.88888888888889,86.0,98.0
29956,Orchard Garden Hotel,466 Bush St,88.0,Moderate Risk,90.66666666666667,88.0,96.0
30001,Amici's East Coast Pizzeria,2200 LOMBARD St,86.0,High Risk,89.33333333333333,86.0,96.0
30156,Grace Cathedral,1100 California St,100.0,Low Risk,99.33333333333333,98.0,100.0
30478,Kim Huong,325 Leavenworth St  1A,96.0,Low Risk,96.0,96.0,96.0
30496,Mission Street Pantry,55 04th St 1/F,90.0,Low Risk,90.8,90.0,92.0
30532,Roadhouse Cafe,5191 03rd St,78.0,Moderate Risk,81.92307692307692,78.0,96.0
31568,Taqueria El Sol #2,595 Geary St,90.0,Low Risk,86.25,81.0,90.0
32170,La Torta Gorda,2833 24th St,89.0,Moderate Risk,89.57142857142857,88.0,92.0
32556,Seal Rock Inn Restaurant,545 Point Lobos Ave,96.0,Low Risk,81.75,77.0,96.0
32570,Liang's Food,1145 Stockton St,82.0,Moderate Risk,85.83333333333333,82.0,96.0
32578,Peet's Coffee & Tea,1 California St,92.0,Moderate Risk,92.8,92.0,94.0
32579,Peet's Coffee & Tea,5201 Geary Blvd,98.0,Low Risk,95.66666666666667,93.0,98.0
32586,Terroir,81 Langton St,94.0,Moderate Risk,95.0,94.0,96.0
32625,Korean Village Restaurant,4611 GEARY Blvd,86.0,Moderate Risk,89.81818181818181,86.0,94.0
32654,Double Play Bar & Grill,2401 16th St,77.0,Moderate Risk,77.46666666666667,76.0,80.0
32671,La Taqueria Guadalajara,3146 24th St,70.0,Moderate Risk,78.1923076923077,70.0,86.0
32693,Nickies,466 Haight St,89.0,Moderate Risk,90.8,89.0,92.0
32698,Hunan Cafe #2,4450 CABRILLO St,84.0,Low Risk,85.6,84.0,88.0
32702,Cafe La Vie,514 Octavia St,88.0,Moderate Risk,83.93333333333334,81.0,88.0
32729,El Dorado Market,124 Jones St,83.0,Low Risk,85.53846153846153,83.0,89.0
32733,Xanath Ice Cream,951 Valencia St,94.0,Moderate Risk,95.71428571428571,94.0,98.0
32736,Maru Sushi,529 Powell St,67.0,Low Risk,75.625,67.0,90.0
32738,Gialina,2842 DIAMOND St,92.0,Low Risk,92.6,91.0,96.0
32818,Quality Gas For Your Car Arco AM/PM,5898 Mission St,92.0,Low Risk,93.0,92.0,96.0
32823,Peet's Coffee & Tea,405 Howard St,94.0,Low Risk,94.0,94.0,94.0
32835,The Pizza Place,3901 Noriega Street,94.0,Low Risk,94.0,94.0,94.0
32862,Naked Fish Sushi & Lounge Inc,2084 CHESTNUT St,92.0,Moderate Risk,92.0,92.0,92.0
32872,Matador,679 Sutter St,80.0,Low Risk,83.55555555555556,80.0,96.0
32887,Mission Beach Cafe,198 GUERRERO St,70.0,Moderate Risk,67.33333333333333,65.0,70.0
32897,On Lok Senior Health Services,1000 Montgomery St,100.0,,100.0,100.0,100.0
32919,New Princess Market,500 Eddy St,70.0,Low Risk,72.33333333333333,70.0,75.0
32925,Papalote,3409 24th St,78.0,Low Risk,82.85714285714286,78.0,90.0
33011,Jackson Place Cafe - Commissary,633 Battery St,98.0,Low Risk,97.0,93.0,100.0
33012,Chiaro Scuro,550 Washington St,100.0,,100.0,100.0,100.0
33014,The Carlisle,1450 Post St,90.0,Moderate Risk,90.0,90.0,90.0
33054,Jackson Place Cafe - Kiosk,633 Battery St,98.0,Low Risk,94.66666666666667,93.0,98.0
33056,"7-Eleven, Store 2231-33501",564 Market St,85.0,Low Risk,87.22222222222223,85.0,92.0
33077,Escape From New York Pizza,2109 Polk St,92.0,Low Risk,90.8,88.0,96.0
33084,"Miette Cakes, LLC",449 Octavia St,96.0,Low Risk,92.46153846153847,90.0,96.0
33093,Lucky California #755,1515 SLOAT Blvd,96.0,Moderate Risk,96.8,94.0,100.0
33096,Papalote Mexican Grill,1777 Fulton St,93.0,High Risk,90.75,90.0,93.0
33113,"Pho Tan Hoa, Inc",431 Jones St,100.0,Low Risk,88.0,82.0,100.0
33125,L & L Hawaiian Barbecue,312 Kearny St,87.0,High Risk,87.36363636363636,86.0,90.0
33145,"7-Eleven, Store 2231-33006B",2650 Mason St,90.0,Low Risk,91.6,90.0,94.0
33160,Mission Bay Cafe,550 Terry Francois St,94.0,Moderate Risk,94.0,94.0,94.0
33173,Handy Delicatessen,1815 IRVING St,98.0,Low Risk,93.42857142857143,90.0,98.0
33198,Subway on Jefferson,333 Jefferson St #125,87.0,Low Risk,89.71428571428571,87.0,98.0
33222,Ladle & Leaf,1 California St,94.0,Low Risk,90.5,87.0,94.0
33315,Cafe 101,1650 Holloway St 134,96.0,Moderate Risk,95.6,94.0,98.0
33375,Lion Cart,1 68745 Rd,83.0,High Risk,83.0,83.0,83.0
33378,Giraffe Cart,1 Zoo Rd,90.0,Moderate Risk,90.0,90.0,90.0
33379,Carousel/Sea Lion Cart,1  Zoo Rd,81.0,Moderate Risk,81.0,81.0,81.0
33386,Stella Pastry,446 Columbus Ave,90.0,Low Risk,86.9090909090909,80.0,92.0
33388,Sushi Kinta,5 Embarcadero Center,96.0,Low Risk,97.0,96.0,100.0
33413,Creative Arts Charter school,1601 Turk St,98.0,Low Risk,96.75,91.0,100.0
33442,Miller's East Coast Deli,1725 Polk St,83.0,Moderate Risk,84.78571428571429,82.0,89.0
33448,"Caramba, Inc",78 02nd St,92.0,Moderate Risk,87.33333333333333,78.0,92.0
33467,"California Pizza Kitchen, Inc.",53 03rd St,90.0,Moderate Risk,90.0,90.0,90.0
33468,Stacks Restaurant,501 Hayes St,80.0,Moderate Risk,83.14285714285714,80.0,85.0
33516,Julia Morgan Ballroom,465 California St 15th Floor,90.0,Low Risk,89.57142857142857,89.0,90.0
33527,Popeyes Chicken & Biscuits,1426 Fillmore St Space T,82.0,Moderate Risk,82.42857142857143,80.0,86.0
33564,Happy Shabu Shabu,1401 Fillmore St,84.0,Low Risk,88.0,84.0,94.0
33591,Fujiyama-Ya,1234 Noriega St,87.0,Moderate Risk,87.0,87.0,87.0
33619,Ritual Coffee Roasters,1634 Jerrold Ave,96.0,Moderate Risk,96.0,96.0,96.0
33700,Casa Guadalupe #3,2999 MISSION,87.0,High Risk,89.76923076923077,87.0,94.0
33709,Phil'z Coffee,201 Berry St,100.0,Low Risk,99.0,98.0,100.0
33710,Phil'z Coffee,3101 24th St,96.0,Low Risk,95.5,94.0,96.0
33712,"Snow Garden, LLC",712 Grant Ave,84.0,Moderate Risk,75.36363636363636,71.0,84.0
33728,Split Pea Seduction,138 06th St.,94.0,Moderate Risk,94.66666666666667,94.0,96.0
33747,Pier 23 Cafe Inc,Pier 23,89.0,Moderate Risk,81.9090909090909,78.0,89.0
33831,BLUSH,476 Castro Street,96.0,Moderate Risk,96.0,96.0,96.0
33837,Lotta's Bakery,1720 Polk St,94.0,Moderate Risk,93.33333333333333,92.0,96.0
33851,Thee Parkside,1600 17th St,69.0,Moderate Risk,74.71428571428571,69.0,85.0
33865,Nabe,1325 09th Ave,94.0,Low Risk,92.0,90.0,94.0
33884,Dos Amigos,850 Brannan St,82.0,High Risk,84.28571428571429,82.0,86.0
33891,Harlot,46 Minna St,85.0,,85.0,85.0,85.0
33911,B Star,127 CLEMENT St,92.0,Low Risk,74.46666666666667,68.0,92.0
33914,Subway 30303,3911 Alemany Bl.,85.0,Low Risk,85.71428571428571,83.0,90.0
33916,Extreme Pizza,1062 Folsom St,85.0,Moderate Risk,83.9,80.0,88.0
33920,Lalita Thai Restaurant & Bar,96 McAllister St,84.0,Low Risk,77.8,70.0,96.0
33935,Avedano's,235 Cortland Ave.,90.0,Moderate Risk,88.71428571428571,85.0,96.0
33940,The Good Life Grocery,1524 20th St,91.0,Low Risk,90.25,90.0,91.0
33945,Chipotle Mexican Grill #0839,525 Market St 1st Floor,90.0,Moderate Risk,89.5,89.0,90.0
33997,Coastside Farms and Specialties,50 Post St,100.0,,100.0,100.0,100.0
33998,Coastside Farms and Specialties,1700 O'Farrell @ Fillmore St,100.0,,100.0,100.0,100.0
33999,DUK HING CHINESE DELI & MEAT INC.,1151 Stockton St,90.0,Low Risk,90.85714285714286,90.0,92.0
34033,Cafe Meuse,1400 Pacific Ave,83.0,Moderate Risk,88.28571428571429,83.0,98.0
34046,Oceanview Market and Deli,7501 GEARY Blvd,100.0,Low Risk,96.0,94.0,100.0
34066,Jitlada Thai Cuisine,1826 B Buchanan St,96.0,Low Risk,88.2,84.0,96.0
34102,The Broken Record,1166 Geneva Ave,90.0,Low Risk,88.85714285714286,88.0,90.0
34181,Coffee Bar 1 LLC,1890 Bryant St #C,92.0,Moderate Risk,86.6,84.0,92.0
34186,Angel Cafe and Deli,700 Geary St,86.0,Moderate Risk,91.5,86.0,100.0
34201,Trouble Coffee Company,4033 Judah St,92.0,Low Risk,94.66666666666667,92.0,100.0
34220,Aunt Fannys Cart 3,Pier 39  Space L-2,100.0,Low Risk,97.33333333333333,96.0,100.0
34221,"Campton Place SF, A Taj Hotel-Restaurant",340 Stockton St,89.0,Moderate Risk,88.44444444444444,87.0,90.0
34222,"Campton Place SF, A Taj Hotel-Employee Cafeteria",340 Stockton St,94.0,Moderate Risk,92.8,92.0,94.0
34244,Vital Tea Leaf Inc,905 Grant Ave,100.0,Low Risk,97.5,96.0,100.0
34352,The Olympic Club Cafe,524 Post St Basement,96.0,Low Risk,93.6,92.0,96.0
34353,The Olympic Club Bar/Grill,524 Post St 1st Floor,92.0,Low Risk,91.0,90.0,92.0
34354,The Olympic Club Restaurant,524 Post St 2nd Floor,88.0,Moderate Risk,88.85714285714286,88.0,90.0
34387,Lombard Union 76,2498 LOMBARD St,94.0,Low Risk,94.8,94.0,96.0
34388,Pizza Orgasmica,3157 FILLMORE St,64.0,Moderate Risk,67.4375,64.0,75.0
34395,E Tutto Qua,270 Columbus Ave,98.0,Low Risk,92.0,89.0,98.0
34411,Gabby's Market & Deli,201 Harrison St C,96.0,Low Risk,92.85714285714286,90.0,98.0
34418,SPQR,1911 FILLMORE St,85.0,High Risk,89.0,85.0,98.0
34434,Fang's,660 Howard St,92.0,Low Risk,82.0,75.0,92.0
34451,Theo's Cheese Steak Shop,121 SPEAR St B19,100.0,,100.0,100.0,100.0
34458,Ayola,327 Kearny St,72.0,Moderate Risk,80.14285714285714,72.0,90.0
34505,Whole Foods Market,450 Rhode Island St,79.0,Moderate Risk,79.0,79.0,79.0
34585,Hing Wang Bakery,339 JUDAH St,86.0,Low Risk,86.0,86.0,86.0
34591,La Laguna,3906 03rd St,86.0,High Risk,87.33333333333333,86.0,88.0
34611,Napoleon Super Bakery Corp,1049 Stockton St,81.0,Low Risk,78.17647058823529,74.0,83.0
34649,May's Coffee Shop,1737 Post St #395,84.0,High Risk,86.8,84.0,91.0
34662,Horizon Restaurant,498 Broadway St,89.0,High Risk,86.33333333333333,85.0,89.0
34665,Le Petit Laurent,699 CHENERY St,90.0,Moderate Risk,83.77777777777777,78.0,90.0
34676,Golden Kim Tar Restaurant,434 Larkin St,63.0,Low Risk,65.5,63.0,68.0
34708,Piqueos LLC,830 CORTLAND Ave,90.0,Moderate Risk,92.0,90.0,96.0
34710,Dolce Gelato,916 Sutter St,94.0,Moderate Risk,92.8,92.0,94.0
34726,Spruce,3640 SACRAMENTO St,85.0,High Risk,88.875,85.0,96.0
34728,Pete's Tavern,128 KING STREET,90.0,Low Risk,90.0,90.0,90.0
34743,Rotee Express,180 HOWARD St,71.0,High Risk,82.6,71.0,100.0
34746,Marina Pizza & Pasta,2139 Lombard St,87.0,Low Risk,89.5,87.0,92.0
34749,Chatz Coffee,215 02nd St,98.0,Low Risk,92.0,90.0,98.0
34787,Hollywood Food Center,6146 Geary Blvd,96.0,Low Risk,95.6,94.0,98.0
34814,The Irish Bank Bar & Restaurant,10 Mark Ln,82.0,Moderate Risk,84.72727272727273,82.0,87.0
34839,Brenda's French Soul Food,652 B Polk St,81.0,Moderate Risk,74.22222222222223,67.0,81.0
34858,The Mary Elizabeth Inn,1040 Bush St,92.0,Moderate Risk,93.5,92.0,98.0
34865,Regent Thai Restaurant,1700 Church St,82.0,Moderate Risk,85.83333333333333,82.0,92.0
34910,Piccolo Italia Pizza,799 O'Farrell St,79.0,Low Risk,84.76923076923077,79.0,92.0
34992,COVA Hotel,655 Ellis St,94.0,Moderate Risk,94.0,94.0,94.0
35106,New York Tobacco,29 Grove St,86.0,Low Risk,88.28571428571429,86.0,94.0
35199,Pho #1,2571 SAN BRUNO Ave,80.0,Moderate Risk,81.92857142857143,79.0,88.0
35221,Golden Flower Vietnamese Restaurant,667 Jackson St,79.0,Low Risk,78.0909090909091,77.0,79.0
35240,New San Wang Restaurant,1682 Post St,85.0,Low Risk,85.0,85.0,85.0
35317,Metropolitan Lounge (aka: The Lookout),3600 16th St,90.0,Low Risk,90.85714285714286,90.0,92.0
35340,Cornerstone Academy,501 Cambridge St,98.0,Low Risk,96.875,93.0,100.0
35415,Alcatraz Landing Cafe,Pier 31 Parking Lot,100.0,,100.0,100.0,100.0
35425,LOCAL KITCHEN & WINE MERCHANT,330 01st St,87.0,Moderate Risk,83.875,82.0,87.0
35464,Bernie's,3966 24th St,96.0,Moderate Risk,92.5,89.0,96.0
35507,Marina Meats Inc.,2395 Chestnut St,92.0,Low Risk,91.0,90.0,92.0
35565,Daldas Market,200 Eddy St,87.0,High Risk,89.57142857142857,87.0,96.0
35591,The Monk's Kettle,3141 16TH St,92.0,Moderate Risk,90.16666666666667,87.0,96.0
35592,Little Saigon Deli,131 Steuart St,80.0,High Risk,82.0,80.0,84.0
35659,77 Chinese Cuisine,77 Battery St,89.0,High Risk,73.0,65.0,89.0
35660,Bissap Baobab,3376 19th St,84.0,Moderate Risk,83.57142857142857,80.0,86.0
35702,MENKEE WONTON,1701 Noriega St,84.0,Moderate Risk,74.2,61.0,86.0
35771,Starbucks Coffee,462 Powell St,96.0,Moderate Risk,97.0,96.0,98.0
35786,Subway #33355,750 FONT Blvd,94.0,Low Risk,90.5,84.0,94.0
35790,Starbucks,1700 Owens Street,100.0,Low Risk,99.33333333333333,98.0,100.0
35805,Hard Knox Cafe,2448 Clement,78.0,High Risk,78.80952380952381,65.0,90.0
35812,Umi,1328 18th St,93.0,High Risk,90.6,90.0,93.0
35828,A1 Geneva Bakery,959 GENEVA Ave,74.0,High Risk,76.5,74.0,79.0
35852,Beach Street Grill,380 Beach St,90.0,Moderate Risk,89.46666666666667,86.0,94.0
35855,Lava Restaurant & Lounge,527 BRYANT St,89.0,High Risk,87.8,87.0,89.0
35862,Toast Eatery,3991 24th St,78.0,Moderate Risk,86.0,78.0,94.0
